,lon,lat,cd_municipio,demanda_manha,demanda_tarde,demanda_noite,dia
95,-22.735567233333335,-43.39523135,Belford Roxo,4.0,2.0,0.0,seg
96,-22.7101634,-43.3343407,Belford Roxo,0.0,2.0,0.0,seg
97,-22.739151466666666,-43.41696792222222,Belford Roxo,3.0,6.0,0.0,seg
98,-22.72662578,-43.38035274,Belford Roxo,1.0,4.0,0.0,seg
99,-22.7311752,-43.3529961,Belford Roxo,0.0,1.0,0.0,seg
100,-22.756499133333335,-43.40409581111111,Belford Roxo,4.0,5.0,0.0,seg
101,-22.716289500000002,-43.39817565,Belford Roxo,0.0,2.0,0.0,seg
102,-22.735567233333335,-43.39523135,Belford Roxo,4.0,2.0,0.0,ter
103,-22.7101634,-43.3343407,Belford Roxo,0.0,2.0,0.0,ter
104,-22.739151466666666,-43.41696792222222,Belford Roxo,3.0,6.0,0.0,ter
105,-22.72662578,-43.38035274,Belford Roxo,1.0,4.0,0.0,ter
106,-22.7311752,-43.3529961,Belford Roxo,0.0,1.0,0.0,ter
107,-22.756499133333335,-43.40409581111111,Belford Roxo,4.0,5.0,0.0,ter
108,-22.716289500000002,-43.39817565,Belford Roxo,0.0,2.0,0.0,ter
109,-22.735567233333335,-43.39523135,Belford Roxo,4.0,2.0,0.0,qua
110,-22.7101634,-43.3343407,Belford Roxo,0.0,2.0,0.0,qua
111,-22.739151466666666,-43.41696792222222,Belford Roxo,3.0,6.0,0.0,qua
112,-22.72662578,-43.38035274,Belford Roxo,1.0,4.0,0.0,qua
113,-22.7311752,-43.3529961,Belford Roxo,0.0,1.0,0.0,qua
114,-22.756499133333335,-43.40409581111111,Belford Roxo,4.0,5.0,0.0,qua
115,-22.716289500000002,-43.39817565,Belford Roxo,0.0,2.0,0.0,qua
116,-22.735567233333335,-43.39523135,Belford Roxo,4.0,2.0,0.0,qui
117,-22.7101634,-43.3343407,Belford Roxo,0.0,2.0,0.0,qui
118,-22.739151466666666,-43.41696792222222,Belford Roxo,3.0,6.0,0.0,qui
119,-22.72662578,-43.38035274,Belford Roxo,1.0,4.0,0.0,qui
120,-22.7311752,-43.3529961,Belford Roxo,0.0,1.0,0.0,qui
121,-22.756499133333335,-43.40409581111111,Belford Roxo,4.0,5.0,0.0,qui
122,-22.716289500000002,-43.39817565,Belford Roxo,0.0,2.0,0.0,qui
123,-22.735567233333335,-43.39523135,Belford Roxo,4.0,2.0,0.0,sex
124,-22.7101634,-43.3343407,Belford Roxo,0.0,2.0,0.0,sex
125,-22.739151466666666,-43.41696792222222,Belford Roxo,3.0,6.0,0.0,sex
126,-22.72662578,-43.38035274,Belford Roxo,1.0,4.0,0.0,sex
127,-22.7311752,-43.3529961,Belford Roxo,0.0,1.0,0.0,sex
128,-22.756499133333335,-43.40409581111111,Belford Roxo,4.0,5.0,0.0,sex
129,-22.716289500000002,-43.39817565,Belford Roxo,0.0,2.0,0.0,sex
130,-22.83101493125,-43.3985037625,Rio De Janeiro,6.0,10.0,0.0,seg
131,-22.8986112,-43.53753745,Rio De Janeiro,1.0,3.0,0.0,seg
132,-22.873197266666665,-43.1865043,Rio De Janeiro,2.0,1.0,0.0,seg
133,-22.844463333333334,-43.306653133333334,Rio De Janeiro,5.0,7.0,0.0,seg
134,-22.8930166,-43.41630914,Rio De Janeiro,3.0,2.0,0.0,seg
135,-22.9982693,-43.6278198,Rio De Janeiro,0.0,1.0,0.0,seg
136,-22.818634,-43.35139428888889,Rio De Janeiro,3.0,6.0,0.0,seg
137,-22.781692749999998,-43.438939649999995,Rio De Janeiro,0.0,2.0,0.0,seg
138,-22.89029225,-43.6148336,Rio De Janeiro,0.0,2.0,0.0,seg
139,-22.83101493125,-43.3985037625,Rio De Janeiro,6.0,10.0,0.0,ter
140,-22.8986112,-43.53753745,Rio De Janeiro,1.0,3.0,0.0,ter
141,-22.873197266666665,-43.1865043,Rio De Janeiro,2.0,1.0,0.0,ter
142,-22.844463333333334,-43.306653133333334,Rio De Janeiro,5.0,7.0,0.0,ter
143,-22.8930166,-43.41630914,Rio De Janeiro,3.0,2.0,0.0,ter
144,-22.9982693,-43.6278198,Rio De Janeiro,0.0,1.0,0.0,ter
145,-22.818634,-43.35139428888889,Rio De Janeiro,3.0,6.0,0.0,ter
146,-22.781692749999998,-43.438939649999995,Rio De Janeiro,0.0,2.0,0.0,ter
147,-22.89029225,-43.6148336,Rio De Janeiro,0.0,2.0,0.0,ter
148,-22.83101493125,-43.3985037625,Rio De Janeiro,6.0,10.0,0.0,qua
149,-22.8986112,-43.53753745,Rio De Janeiro,1.0,3.0,0.0,qua
150,-22.873197266666665,-43.1865043,Rio De Janeiro,2.0,1.0,0.0,qua
151,-22.844463333333334,-43.306653133333334,Rio De Janeiro,5.0,7.0,0.0,qua
152,-22.8930166,-43.41630914,Rio De Janeiro,3.0,2.0,0.0,qua
153,-22.9982693,-43.6278198,Rio De Janeiro,0.0,1.0,0.0,qua
154,-22.818634,-43.35139428888889,Rio De Janeiro,3.0,6.0,0.0,qua
155,-22.781692749999998,-43.438939649999995,Rio De Janeiro,0.0,2.0,0.0,qua
156,-22.89029225,-43.6148336,Rio De Janeiro,0.0,2.0,0.0,qua
157,-22.83101493125,-43.3985037625,Rio De Janeiro,6.0,10.0,0.0,qui
158,-22.8986112,-43.53753745,Rio De Janeiro,1.0,3.0,0.0,qui
159,-22.873197266666665,-43.1865043,Rio De Janeiro,2.0,1.0,0.0,qui
160,-22.844463333333334,-43.306653133333334,Rio De Janeiro,5.0,7.0,0.0,qui
