,lon,lat,cd_municipio,demanda_manha,demanda_tarde,demanda_noite,dia
330,-22.6367488,-43.217695875,Duque De Caxias,0.0,4.0,0.0,qua
331,-22.779886533333332,-43.297281749999996,Duque De Caxias,0.0,10.0,2.0,qua
332,-22.6438757125,-43.2745507,Duque De Caxias,1.0,5.0,0.0,sex
333,-22.73563250833333,-43.31634268333333,Duque De Caxias,3.0,7.0,1.0,sex
334,-22.784562313333332,-43.320016906666666,Duque De Caxias,1.0,6.0,3.0,sex
335,-22.596431333333335,-43.30416316666666,Duque De Caxias,1.0,1.0,1.0,sex
336,-22.69701248,-43.27399632,Duque De Caxias,1.0,2.0,0.0,sex
337,-22.6367488,-43.217695875,Duque De Caxias,0.0,3.0,0.0,sex
338,-22.779886533333332,-43.297281749999996,Duque De Caxias,1.0,6.0,3.0,sex
339,-22.6438757125,-43.2745507,Duque De Caxias,3.0,3.0,0.0,ter
340,-22.73563250833333,-43.31634268333333,Duque De Caxias,5.0,6.0,1.0,ter
341,-22.784562313333332,-43.320016906666666,Duque De Caxias,1.0,8.0,2.0,ter
342,-22.596431333333335,-43.30416316666666,Duque De Caxias,1.0,1.0,1.0,ter
343,-22.69701248,-43.27399632,Duque De Caxias,1.0,2.0,0.0,ter
344,-22.6367488,-43.217695875,Duque De Caxias,1.0,2.0,0.0,ter
345,-22.779886533333332,-43.297281749999996,Duque De Caxias,0.0,10.0,2.0,ter
346,-22.6438757125,-43.2745507,Duque De Caxias,3.0,5.0,0.0,qui
347,-22.73563250833333,-43.31634268333333,Duque De Caxias,7.0,4.0,1.0,qui
348,-22.784562313333332,-43.320016906666666,Duque De Caxias,1.0,9.0,2.0,qui
349,-22.596431333333335,-43.30416316666666,Duque De Caxias,2.0,0.0,1.0,qui
350,-22.69701248,-43.27399632,Duque De Caxias,2.0,1.0,0.0,qui
351,-22.6367488,-43.217695875,Duque De Caxias,1.0,3.0,0.0,qui
352,-22.779886533333332,-43.297281749999996,Duque De Caxias,1.0,9.0,2.0,qui
353,-22.6438757125,-43.2745507,Duque De Caxias,1.0,1.0,0.0,sab
354,-22.73563250833333,-43.31634268333333,Duque De Caxias,0.0,1.0,0.0,sab
355,-22.784562313333332,-43.320016906666666,Duque De Caxias,0.0,0.0,0.0,sab
356,-22.596431333333335,-43.30416316666666,Duque De Caxias,0.0,0.0,0.0,sab
357,-22.69701248,-43.27399632,Duque De Caxias,2.0,0.0,0.0,sab
358,-22.6367488,-43.217695875,Duque De Caxias,1.0,0.0,0.0,sab
359,-22.779886533333332,-43.297281749999996,Duque De Caxias,0.0,0.0,0.0,sab
360,-22.7228257,-43.5618441,Queimados,0.0,5.0,0.0,seg
361,-22.70323625,-43.56306285,Queimados,1.0,4.0,0.0,seg
362,-22.70080985,-43.54822695,Queimados,0.0,4.0,1.0,seg
363,-22.7123192,-43.569415774999996,Queimados,2.0,1.0,1.0,seg
364,-22.7228257,-43.5618441,Queimados,0.0,5.0,0.0,qua
365,-22.70323625,-43.56306285,Queimados,2.0,3.0,0.0,qua
366,-22.70080985,-43.54822695,Queimados,0.0,4.0,1.0,qua
367,-22.7123192,-43.569415774999996,Queimados,0.0,2.0,1.0,qua
368,-22.7228257,-43.5618441,Queimados,1.0,1.0,0.0,sex
369,-22.70323625,-43.56306285,Queimados,1.0,4.0,0.0,sex
370,-22.70080985,-43.54822695,Queimados,1.0,3.0,1.0,sex
371,-22.7123192,-43.569415774999996,Queimados,0.0,1.0,2.0,sex
372,-22.7228257,-43.5618441,Queimados,1.0,4.0,0.0,ter
373,-22.70323625,-43.56306285,Queimados,3.0,2.0,0.0,ter
374,-22.70080985,-43.54822695,Queimados,0.0,4.0,1.0,ter
375,-22.7123192,-43.569415774999996,Queimados,0.0,1.0,2.0,ter
376,-22.7228257,-43.5618441,Queimados,2.0,3.0,0.0,qui
377,-22.70323625,-43.56306285,Queimados,2.0,3.0,0.0,qui
378,-22.70080985,-43.54822695,Queimados,1.0,3.0,1.0,qui
379,-22.7123192,-43.569415774999996,Queimados,0.0,1.0,2.0,qui
380,-22.7228257,-43.5618441,Queimados,0.0,0.0,0.0,sab
381,-22.70323625,-43.56306285,Queimados,1.0,1.0,0.0,sab
382,-22.70080985,-43.54822695,Queimados,1.0,0.0,0.0,sab
383,-22.7123192,-43.569415774999996,Queimados,1.0,0.0,0.0,sab
384,-22.774368714285714,-43.375862628571426,Sao Joao De Meriti,1.0,5.0,0.0,seg
385,-22.78961762,-43.37732091,Sao Joao De Meriti,1.0,8.0,1.0,seg
386,-22.789180216666665,-43.341392633333335,Sao Joao De Meriti,1.0,4.0,1.0,seg
387,-22.783973545454547,-43.39311373636364,Sao Joao De Meriti,0.0,11.0,0.0,seg
388,-22.771950410000002,-43.35529203,Sao Joao De Meriti,1.0,9.0,0.0,seg
389,-22.7927027,-43.400409325,Sao Joao De Meriti,0.0,4.0,0.0,seg
390,-22.806389866666667,-43.391969966666665,Sao Joao De Meriti,0.0,3.0,0.0,seg
391,-22.803586266666667,-43.37716255,Sao Joao De Meriti,1.0,3.0,1.0,seg
392,-22.787222816666667,-43.3621486,Sao Joao De Meriti,2.0,4.0,0.0,seg
393,-22.774368714285714,-43.375862628571426,Sao Joao De Meriti,1.0,5.0,0.0,qua
394,-22.78961762,-43.37732091,Sao Joao De Meriti,2.0,7.0,1.0,qua
395,-22.789180216666665,-43.341392633333335,Sao Joao De Meriti,1.0,4.0,1.0,qua
396,-22.783973545454547,-43.39311373636364,Sao Joao De Meriti,3.0,8.0,0.0,qua
397,-22.771950410000002,-43.35529203,Sao Joao De Meriti,1.0,9.0,0.0,qua
398,-22.7927027,-43.400409325,Sao Joao De Meriti,1.0,3.0,0.0,qua
399,-22.806389866666667,-43.391969966666665,Sao Joao De Meriti,0.0,3.0,0.0,qua
400,-22.803586266666667,-43.37716255,Sao Joao De Meriti,1.0,3.0,1.0,qua
401,-22.787222816666667,-43.3621486,Sao Joao De Meriti,2.0,4.0,0.0,qua
402,-22.774368714285714,-43.375862628571426,Sao Joao De Meriti,1.0,4.0,0.0,sex
403,-22.78961762,-43.37732091,Sao Joao De Meriti,3.0,6.0,0.0,sex
404,-22.789180216666665,-43.341392633333335,Sao Joao De Meriti,1.0,4.0,1.0,sex
405,-22.783973545454547,-43.39311373636364,Sao Joao De Meriti,2.0,8.0,0.0,sex
406,-22.771950410000002,-43.35529203,Sao Joao De Meriti,1.0,6.0,0.0,sex
407,-22.7927027,-43.400409325,Sao Joao De Meriti,0.0,4.0,0.0,sex
408,-22.806389866666667,-43.391969966666665,Sao Joao De Meriti,1.0,2.0,0.0,sex
409,-22.803586266666667,-43.37716255,Sao Joao De Meriti,2.0,2.0,1.0,sex
410,-22.787222816666667,-43.3621486,Sao Joao De Meriti,2.0,2.0,0.0,sex
411,-22.774368714285714,-43.375862628571426,Sao Joao De Meriti,2.0,4.0,0.0,ter
412,-22.78961762,-43.37732091,Sao Joao De Meriti,3.0,6.0,0.0,ter
413,-22.789180216666665,-43.341392633333335,Sao Joao De Meriti,2.0,3.0,1.0,ter
414,-22.783973545454547,-43.39311373636364,Sao Joao De Meriti,4.0,7.0,0.0,ter
415,-22.771950410000002,-43.35529203,Sao Joao De Meriti,0.0,10.0,0.0,ter
416,-22.7927027,-43.400409325,Sao Joao De Meriti,2.0,2.0,0.0,ter
417,-22.806389866666667,-43.391969966666665,Sao Joao De Meriti,0.0,3.0,0.0,ter
418,-22.803586266666667,-43.37716255,Sao Joao De Meriti,1.0,3.0,1.0,ter
419,-22.787222816666667,-43.3621486,Sao Joao De Meriti,1.0,5.0,0.0,ter
420,-22.774368714285714,-43.375862628571426,Sao Joao De Meriti,2.0,4.0,0.0,qui
421,-22.78961762,-43.37732091,Sao Joao De Meriti,4.0,6.0,0.0,qui
422,-22.789180216666665,-43.341392633333335,Sao Joao De Meriti,2.0,3.0,1.0,qui
423,-22.783973545454547,-43.39311373636364,Sao Joao De Meriti,3.0,8.0,0.0,qui
424,-22.771950410000002,-43.35529203,Sao Joao De Meriti,0.0,10.0,0.0,qui
425,-22.7927027,-43.400409325,Sao Joao De Meriti,1.0,3.0,0.0,qui
426,-22.806389866666667,-43.391969966666665,Sao Joao De Meriti,1.0,2.0,0.0,qui
427,-22.803586266666667,-43.37716255,Sao Joao De Meriti,2.0,2.0,1.0,qui
428,-22.787222816666667,-43.3621486,Sao Joao De Meriti,1.0,5.0,0.0,qui
429,-22.774368714285714,-43.375862628571426,Sao Joao De Meriti,1.0,0.0,0.0,sab
430,-22.78961762,-43.37732091,Sao Joao De Meriti,0.0,1.0,0.0,sab
431,-22.789180216666665,-43.341392633333335,Sao Joao De Meriti,0.0,0.0,0.0,sab
432,-22.783973545454547,-43.39311373636364,Sao Joao De Meriti,0.0,3.0,0.0,sab
433,-22.771950410000002,-43.35529203,Sao Joao De Meriti,0.0,0.0,0.0,sab
434,-22.7927027,-43.400409325,Sao Joao De Meriti,0.0,1.0,0.0,sab
435,-22.806389866666667,-43.391969966666665,Sao Joao De Meriti,0.0,0.0,0.0,sab
436,-22.803586266666667,-43.37716255,Sao Joao De Meriti,1.0,0.0,0.0,sab
437,-22.787222816666667,-43.3621486,Sao Joao De Meriti,0.0,0.0,0.0,sab
